ID,Name,Equipment,BodyPart,Target,Synergist,URL
0777,Spell Caster,Dumbbell,Waist,"Obliques, Rectus Abdominis","Deltoid Anterior, Latissimus Dorsi, Pectoralis Major Clavicular Head, Serratus Anterior, Teres Major"
0778,Spider Crawl Push up,Body weight,Hips,"Gluteus Medius, Rectus Abdominis","Deltoid Anterior, Gluteus Maximus, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Quadriceps, Tensor Fasciae Latae, Triceps Brachii"
0779,Spinal Stretch (on stability ball),Stability ball,Waist,Obliques,Rectus Abdominis
0780,Split Jacks,Body weight,Cardio,,
0781,Split Squat,Body weight,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0782,Square Hop,Body weight,Plyometrics,,
0783,Squat (arms overhead),Body weight,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0784,Squat (with band),Band,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0785,Squat Jacks,Body weight,Cardio,,
0786,Squat Jerk,Barbell,Thighs,,
0787,Squat,Body weight,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0788,Standing Behind Neck Press,Barbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Serratus Anterior, Triceps Brachii"
0789,Standing Hamstring Stretch,Body weight,Thighs,"Erector Spinae, Hamstrings",
0790,Standing Hip Abduction (bent knee),Body weight,Hips,"Gluteus Medius, Tensor Fasciae Latae",
0791,Standing Hip Abduction,Body weight,Hips,"Gluteus Medius, Tensor Fasciae Latae",
0792,Standing Hip Extension (bent knee),Body weight,Hips,Gluteus Maximus,Hamstrings
0793,Standing Lateral Raise (with band),Band,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior"
0794,Standing Lateral Stretch,Body weight,Back,Latissimus Dorsi,
0795,Standing Single Leg Curl,Body weight,Thighs,Hamstrings,Gastrocnemius
0796,Standing Wheel Rollout,Wheel roller,Waist,"Iliopsoas, Rectus Abdominis","Deltoid Posterior, Latissimus Dorsi, Pectoralis Major Sternal Head, Tensor Fasciae Latae, Teres Major"
0797,Star Jump,Body weight,Cardio,,
0798,Stationary Bike Walk,Leverage machine,Cardio,,
0799,Step up Crossover,Body weight,Cardio,,
0800,Step-up opposite elbow to knee twist,Body weight,Cardio,,
0801,Step-up,Body weight,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Soleus"
0802,Sumo Squat,Body weight,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gluteus Medius, Soleus, Tensor Fasciae Latae"
0803,Superman Push-up,Body weight,Chest,"Pectoralis Major Sternal Head, Rectus Abdominis","Latissimus Dorsi, Pectoralis Major Clavicular Head, Quadriceps, Tensor Fasciae Latae"
0804,Superman,Body weight,Waist,Erector Spinae,"Gluteus Maximus, Hamstrings"
0805,Suspended Abdominal Fallout,Body weight,Waist,Rectus Abdominis,"Deltoid Anterior, Latissimus Dorsi, Obliques, Pectoralis Major Clavicular Head, Serratus Anterior"
0806,Suspended Push-Up,Body weight,Chest,Pectoralis Major Sternal Head,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii"
0807,Suspended Reverse Crunch,Body weight,Waist,Rectus Abdominis,"Iliopsoas, Obliques, Tensor Fasciae Latae"
0808,Suspended Row,Body weight,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers, Trapezius Upper Fibers ","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0809,Suspended Split Squat,Body weight,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0810,Toe Touch Sit (wall),Body weight,Thighs,"Obliques, Quadriceps, Tensor Fasciae Latae","Adductor Magnus, Gluteus Maximus, Soleus"
0811,Trap Bar Deadlift,Trap bar,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0812,Triceps Dip (bench leg),Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0813,Triceps Dip (between benches),Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0814,Triceps Dip,Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Latissimus Dorsi, Levator Scapulae, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0815,Triceps Dips Floor,Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Latissimus Dorsi, Levator Scapulae, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0816,Triceps Press,Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0817,Triceps Stretch,Body weight,Upper Arms,Triceps Brachii,
0818,Twin handle parallel grip lat pulldown,Cable,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0819,Twist Crunch (leg-up),Body weight,Waist,"Iliopsoas, Obliques, Rectus Abdominis","Quadriceps, Tensor Fasciae Latae"
0820,Twist Side Bridge,Body weight,Shoulders,Obliques,"Adductor Brevis, Adductor Longus, Deltoid Anterior, Deltoid Posterior, Gluteus Medius, Iliopsoas, Pectineous, Rectus Abdominis, Sartorius, Tensor Fasciae Latae"
0821,Twist Sit-up,Body weight,Waist,"Iliopsoas, Obliques, Rectus Abdominis",
0822,Twist Squat,Body weight,Thighs,,
0823,Twisting Crunch (arms straight),Body weight,Waist,"Obliques, Rectus Abdominis",
0824,Twisting Crunch,Body weight,Waist,Obliques,Rectus Abdominis
0825,V-up,Body weight,Waist,"Iliopsoas, Rectus Abdominis","Adductor Brevis, Adductor Longus, Obliques, Pectineous, Quadriceps, Sartorius, Tensor Fasciae Latae"
0826,Vertical Leg Raise (on parallel bars),Body weight,Hips,Iliopsoas,"Adductor Brevis, Adductor Longus, Pectineous, Sartorius, Tensor Fasciae Latae"
0827,Vertical Mountain Climber,Body weight,Cardio,,
0828,Walk (equipment),Body weight,Cardio,,
0829,Walk (high knees),Body weight,Cardio,,
0830,Weighted Bench Dip,Weighted,Upper Arms,Triceps Brachii,"Deltoid Anterior, Latissimus Dorsi, Levator Scapulae, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0831,Weighted Crunch (bent knee),Stability ball,Waist,Rectus Abdominis,Obliques
0832,Weighted Crunch,Weighted,Waist,Rectus Abdominis,Obliques
0833,Weighted Donkey Calf Raise,Weighted,Calves,Gastrocnemius,Soleus
0834,Weighted Front Raise,Weighted,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior"
0835,Weighted Hyperextension (on stability ball),Weighted,Waist,Erector Spinae,
0836,Weighted Leg Extension Crunch,Stability ball,Waist,Rectus Abdominis,"Adductor Brevis, Adductor Longus, Iliopsoas, Obliques, Pectineous, Sartorius, Tensor Fasciae Latae"
0837,Weighted Lying Hip Abduction,Weighted,Hips,Gluteus Medius,
0838,Weighted Lying Side Lifting Head (with head harness),Weighted,Neck,Sternocleidomastoid,"Levator Scapulae, Trapezius Upper Fibers"
0839,Weighted Lying Twist,Stability ball,Waist,Obliques,
0840,Weighted Overhead Crunch (on stability ball),Weighted,Waist,Rectus Abdominis,Obliques
0841,Weighted Pull-Up,Weighted,Back,Latissimus Dorsi,"Biceps Brachii, Brachialis, Brachioradialis, Infraspinatus, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0842,Weighted Pullover (on stability ball),Weighted,Back,Latissimus Dorsi,"Deltoid Posterior, Levator Scapulae, Pectoralis Major Sternal Head, Teres Major"
0843,Weighted Reduction Triangle,Stability ball,Thighs,"Gluteus Maximus, Hamstrings","Deltoid Anterior, Deltoid Lateral, Pectoralis Major Clavicular Head, Triceps Brachii"
0844,Weighted Round Arm,Weighted,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior"
0845,Weighted Russian Twist (legs up),Weighted,Waist,Obliques,"Iliopsoas, Quadriceps, Rectus Abdominis"
0846,Weighted Russian Twist,Weighted,Waist,Obliques,
0847,Weighted Seated Bicep Curl  (on stability ball),Medicine Ball,Upper Arms,Brachialis,"Biceps Brachii, Brachioradialis"
0848,Weighted Seated Neck Extension (with head harness),Weighted,Neck,Splenius,"Levator Scapulae, Sternocleidomastoid, Trapezius Upper Fibers"
0849,Weighted Seated Twist (on stability ball),Weighted,Waist,Obliques,
0850,Weighted Side Bend (on stability ball),Weighted,Waist,Obliques,
0851,Weighted Sissy Squat,Weighted,Thighs,Quadriceps,
0852,Weighted Squat,Weighted,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0853,Weighted Standing Curl,Weighted,Forearms,Brachioradialis,"Biceps Brachii, Brachialis"
0854,Weighted Standing Hand Squeeze,Weighted,Forearms,,
0855,Weighted Standing Twist,Weighted,Waist,Obliques,Iliopsoas
0856,Weighted Svend Press,Weighted,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii"
0857,Wheel Rollout,Wheel roller,Back,Iliopsoas,"Adductor Brevis, Adductor Longus, Deltoid Posterior, Latissimus Dorsi, Pectineous, Pectoralis Major Sternal Head, Sartorius, Teres Major"
0858,Wind Sprints,Body weight,Waist,"Iliopsoas, Rectus Abdominis","Adductor Brevis, Adductor Longus, Pectineous, Quadriceps, Sartorius, Tensor Fasciae Latae"
0859,Wrist Roller,Weighted,Forearms,"Wrist Extensors, Wrist Flexors",
0860,Cable kickback,Cable,Upper Arms,Triceps Brachii,
0861,Cable seated row,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0862,Cable twist (up-down),Cable,Waist,Obliques,"Adductor Longus, Gluteus Medius, Iliopsoas, Tensor Fasciae Latae"
0863,Dumbbell lying external shoulder rotation,Dumbbell,Back,Teres Minor ,
0864,Dumbbell Upright Shoulder External Rotation,Dumbbell,Back,"Teres Major, Teres Minor ",
0865,Lying leg-hip raise,Body weight,Waist,"Iliopsoas, Rectus Abdominis","Adductor Brevis, Adductor Longus, Obliques, Pectineous, Sartorius, Tensor Fasciae Latae"
0866,Weighted Hanging leg-hip raise,Weighted,Waist,Rectus Abdominis,"Adductor Brevis, Adductor Longus, Iliopsoas, Obliques, Pectineous, Sartorius, Tensor Fasciae Latae"
0867,Reverse plank,Body weight,Back,,
0868,Cable Curl,Cable,Upper Arms,Biceps Brachii,"Brachialis, Brachioradialis"
0869,Lever Shoulder Press (plate loaded) version 2,Leverage machine,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii"
0870,Butt-ups,Body weight,Waist,"Iliopsoas, Rectus Abdominis","Gluteus Maximus, Hamstrings, Obliques"
0871,Tuck Crunch,Body weight,Waist,Rectus Abdominis,Obliques
0872,Reverse Crunch,Body weight,Waist,Rectus Abdominis,Obliques
0873,Cable Reverse Crunch,Cable,Waist,Rectus Abdominis,Obliques
0874,Cable Standing Crunch (with rope attachment),Cable,Waist,Rectus Abdominis,Obliques
0875,Body muscles. Front view,,Full body,,
0876,Body muscles. Back view,,Full body,,
0877,45 degree hyperextension (arms in front of chest),Body weight,Back,"Erector Spinae, Gluteus Maximus",Hamstrings
0878,Barbell Full squat (with rack),Barbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0879,Cable hip abduction (version 2),Cable,Hips,"Gluteus Medius, Tensor Fasciae Latae",
0880,Cable standing hip extension (version 2),Cable,Hips,Gluteus Maximus,Hamstrings
0881,Dumbbell Curtsey lunge,Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Brevis, Adductor Longus, Adductor Magnus, Gastrocnemius, Soleus, Tensor Fasciae Latae"
0882,Dumbbell one leg squat,Dumbbell,Thighs,Quadriceps,"Adductor Magnus, Gluteus Maximus, Soleus"
0883,Lever Horizontal One leg Press,Leverage machine,Hips,"Quadriceps, Tensor Fasciae Latae","Adductor Magnus, Gluteus Maximus"
0884,Smith Lateral Step-Up,Smith machine,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Soleus"
0885,Smith lying lift (on hip),Smith machine,Hips,Gluteus Maximus,"Gastrocnemius, Sartorius"
0886,Smith One Leg Deadlift,Smith machine,Back,"Erector Spinae, Gluteus Maximus",Hamstrings
0887,Smith rear lunge (version 2),Smith machine,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
0888,Body muscles. Female. Front view,,Full body,,
0889,Body muscles. Female. Back view,,Full body,,
0890,Body muscles. Female. Side view,,Full body,,
0891,Band back extension,Band,Back,Erector Spinae,
0892,Band bent-over row,Band,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0893,Band bent-over rear lateral raise,Band,Shoulders,Deltoid Posterior ,"Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0894,Band calf raise,Band,Calves,Gastrocnemius,Soleus
0895,Band deadlift,Band,Hips,Gluteus Maximus,"Adductor Magnus, Quadriceps, Soleus"
0896,Band face pull,Band,Shoulders,Deltoid Posterior ,"Brachialis, Brachioradialis, Deltoid Lateral, Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0897,Band hammer curl,Band,Forearms,Brachioradialis,"Biceps Brachii, Brachialis"
0898,Band high fly,Band,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Latissimus Dorsi, Levator Scapulae, Pectoralis Major Clavicular Head"
0899,Band hip abduction,Band,Hips,"Gluteus Medius, Tensor Fasciae Latae",
0900,Band hip adduction,Band,Hips,"Adductor Longus, Adductor Magnus","Gracilis, Pectineous"
0901,Band hip extension,Band,Hips,Gluteus Maximus,Erector Spinae
0902,Band hyperextension,Band,Back,"Erector Spinae, Gluteus Maximus",
0903,Band kickback,Band,Upper Arms,Triceps Brachii,
0904,Band kneeling crunch,Band,Waist,Rectus Abdominis,Obliques
0905,Band kneeling pulldown,Band,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0906,Band kneeling rear kick,Band,Hips,Gluteus Maximus,
0907,Band lateral raise,Band,Shoulders,Deltoid Lateral,"Deltoid Anterior, Serratus Anterior"
0908,Band low fly,Band,Chest,Pectoralis Major Clavicular Head,"Biceps Brachii, Deltoid Anterior"
0909,Band Lunges,Band,Thighs,Quadriceps,"Adductor Magnus, Gluteus Maximus, Soleus"
0910,Band lying leg and hip raise,Band,Waist,"Iliopsoas, Rectus Abdominis","Adductor Brevis, Adductor Longus, Obliques, Pectineous, Sartorius, Tensor Fasciae Latae"
0911,Band lying leg curl,Band,Thighs,Hamstrings,"Gastrocnemius, Soleus"
0912,Band lying leg raise,Band,Hips,Iliopsoas,"Adductor Brevis, Adductor Longus, Pectineous, Sartorius, Tensor Fasciae Latae"
0913,Band middle fly,Band,Chest,Pectoralis Major Sternal Head,"Biceps Brachii, Deltoid Lateral, Pectoralis Major Clavicular Head"
0914,Band overhead triceps extension,Band,Upper Arms,Triceps Brachii,
0915,Band push-up,Band,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii"
0916,Band pushdown,Band,Upper Arms,Triceps Brachii,
0917,Band reverse curl,Band,Forearms,Brachioradialis,"Biceps Brachii, Brachialis"
0918,Band seated row,Band,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior"
0919,Band Single stiff leg deadlift,Band,Hips,Gluteus Maximus,Hamstrings
0920,Band standing chest press,Band,Chest,Pectoralis Major Sternal Head,"Deltoid Anterior, Pectoralis Major Clavicular Head, Triceps Brachii"
0921,Band standing external shoulder rotation,Band,Back,"Deltoid Posterior , Teres Minor ",
0922,Band standing hip extension,Band,Hips,Gluteus Maximus,Hamstrings
0923,Band standing incline chest press,Band,Chest,Pectoralis Major Clavicular Head,"Deltoid Anterior, Serratus Anterior, Triceps Brachii"
0924,Band standing internal shoulder rotation,Band,Back,Subscapularis,"Deltoid Anterior, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
0925,Band standing leg curl,Band,Thighs,Hamstrings,Gastrocnemius
0926,Band standing leg extension,Band,Thighs,Quadriceps,Tensor Fasciae Latae
0927,Band standing straight leg raise,Band,Hips,Iliopsoas,"Pectineous, Quadriceps, Tensor Fasciae Latae"
0928,Band straight-arm pulldown,Band,Back,Latissimus Dorsi,"Deltoid Posterior, Levator Scapulae, Pectoralis Major Sternal Head, Teres Major"
0929,Band straight-back seated row,Band,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0930,Band straight-back standing row,Band,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
0931,Band twist (down-up),Band,Waist,Obliques,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gluteus Medius, Iliopsoas, Tensor Fasciae Latae"
0932,Band twist (up-down),Band,Waist,Obliques,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gluteus Medius, Iliopsoas"
0933,Band twist,Band,Waist,Obliques,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gluteus Medius, Iliopsoas, Tensor Fasciae Latae"
0934,Band upright row,Band,Shoulders,Deltoid Lateral,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Anterior, Infraspinatus, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
0935,Band Upright Shoulder External Rotation,Band,Back,Subscapularis,
0936,Adductor stretch,Body weight,Hips,"Adductor Brevis, Adductor Longus, Adductor Magnus, Gluteus Medius, Gracilis",
0937,Calves stretch,Body weight,Calves,"Gastrocnemius, Soleus",
0938,Lever stepper,Body weight,Cardio,,
0939,Quadriceps lying stretch,Body weight,Thighs,Quadriceps,
0940,Quadriceps stretch,Body weight,Thighs,Quadriceps,
0941,Bridge Pose Setu Bandhasana,Body weight,Yoga,,
0942,Cat pose,Body weight,Yoga,,
0943,Chair Pose II Utkatasana II,Body weight,Yoga,,
0944,Chair Pose I Utkatasana I,Body weight,Yoga,,
0945,Child Pose,Body weight,Yoga,,
0946,Crane Pose Bakasana,Body weight,Yoga,,
0947,Crescent Moon Pose,Body weight,Yoga,,
0948,Default pose,Body weight,Yoga,,
0949,Downward Facing Dog Adho Mukha Svanasana,Body weight,Yoga,,
0950,Fish Pose Matsyasana,Body weight,Yoga,,
0951,Garland Pose Malasana,Body weight,Yoga,,
0952,Half Moon Pose Ardha Chandrasana,Body weight,Yoga,,
0953,Hands to Feet Pada Hastasana,Body weight,Yoga,,
0954,Hero Pose Virasana,Body weight,Yoga,,
0955,Leg to Side,Body weight,Yoga,,
0956,Lotus Pose Padmasana,Body weight,Yoga,,
0957,Revolved Side Angle Pose Parivrtta Parsvakonasana,Body weight,Yoga,,
0958,Spread Leg Forward Fold Upavista Konasana,Body weight,Yoga,,
0959,Standing Forward Bend Uttanasana,Body weight,Yoga,,
0960,Stand Spread Leg Forward Fold,Body weight,Yoga,,
0961,Tree Pose Vrksasana,Body weight,Yoga,,
0962,Triangle Pose Trikonasana,Body weight,Yoga,,
0963,Warrior Pose II Virabhadrasana II,Body weight,Yoga,,
